District,Block,Gram Panchayat,Village,Beneficiary_Count
Mayurbhanj,Bangriposi,Bhuasuni,Purusotampur,30
Mayurbhanj,Bangriposi,Brahmangan,Brahmangan,2
Mayurbhanj,Bangriposi,Brahmangan,Charabandh,8
Mayurbhanj,Bangriposi,Brahmangan,Ghatkuanri,7
Mayurbhanj,Bangriposi,Budhikhamari,Badamtalia,10
Mayurbhanj,Bangriposi,Budhikhamari,Gothanida,10
Mayurbhanj,Bangriposi,Budhikhamari,Jaldiha,9
Mayurbhanj,Bangriposi,Budhikhamari,Joka,9
Mayurbhanj,Bangriposi,Budhikhamari,Khadikasole,8
Mayurbhanj,Bangriposi,Budhikhamari,Majhigan,9
Mayurbhanj,Bangriposi,Budhikhamari,Udali,10
Mayurbhanj,Bangriposi,Chandanpur,Chandanpur,1
Mayurbhanj,Bangriposi,Chandanpur,Ramch.pur,1
Mayurbhanj,Bangriposi,Dhabanisole,Balikhani,23
Mayurbhanj,Bangriposi,Dhabanisole,Ranasole,13
Mayurbhanj,Bangriposi,Dhobanisole,Balikhani,55
Mayurbhanj,Bangriposi,Dhobanisole,Gandipani,5
Mayurbhanj,Bangriposi,Dhobanisole,Patbedha,10
Mayurbhanj,Bangriposi,Dighi,Dighi,25
Mayurbhanj,Bangriposi,Dighi,Dorkantia,55
Mayurbhanj,Bangriposi,Dighi,Mundhakata,17
Mayurbhanj,Bangriposi,Kalabadia,Balimunduli,9
Mayurbhanj,Bangriposi,Kalabadia,Brahmangan,37
Mayurbhanj,Bangriposi,Kalabadia,Brahmangoan,10
Mayurbhanj,Bangriposi,Kalabadia,Jaganathkhunta,25
Mayurbhanj,Bangriposi,Kalabadia,Jaganathpur,22
Mayurbhanj,Bangriposi,Kalabadia,Kalabadia,22
Mayurbhanj,Bangriposi,Kalabadia,Mahulisole,6
Mayurbhanj,Bangriposi,Kalabadia,Panasdiha,16
Mayurbhanj,Bangriposi,Kalabadia,Sitaldaha,4
Mayurbhanj,Bangriposi,Kalbadia,Kalabadia,1
Mayurbhanj,Bangriposi,Kumbharmundhakata,Gamhapur,16
Mayurbhanj,Bangriposi,Kusumbandh,Asansikhar,27
Mayurbhanj,Bangriposi,Kusumbandh,Gopalpur,2
Mayurbhanj,Bangriposi,Kusumbandh,Hinjili,19
Mayurbhanj,Bangriposi,Kusumbandh,Kusumbandh,30
Mayurbhanj,Bangriposi,Kusumbandh,Tulasibani,1
Mayurbhanj,Bangriposi,Nischinta,Chuapani,8
Mayurbhanj,Bangriposi,Nischinta,Sanpatharkham,16
Mayurbhanj,Bangriposi,Nischinta,Sirasahi,27
Mayurbhanj,Bangriposi,Sarisapal,Baunshapahadi,13
Mayurbhanj,Bangriposi,Sarisapal,Dhobanijoda,9
Mayurbhanj,Bangriposi,Shyamsundarpur,Bhulanpur,4
Mayurbhanj,Bangriposi,Shyamsundarpur,Chadheipahadi,12
Mayurbhanj,Bangriposi,Shyamsundarpur,Chaulaghei,1
Mayurbhanj,Bangriposi,Shyamsundarpur,Chaulagheri,6
Mayurbhanj,Bangriposi,Shyamsundarpur,Jualikata,14
Mayurbhanj,Bangriposi,Shyamsundarpur,Nuagan,7
Mayurbhanj,Bangriposi,Shyamsundarpur,Sialijodi,9
Mayurbhanj,Bangriposi,Shyamsundarpur,Uparbhadrasole,6
Mayurbhanj,Bangriposi,Shymsundarpur,Uparbhadrasole,1
Mayurbhanj,Bangriposi,Sorisapal,Purunapani,13
Mayurbhanj,Bangriposi,Sorishapal,Amdapani,9
Mayurbhanj,Bangriposi,Sorishapal,Khadighati,5
Mayurbhanj,Bangriposi,Sorishapal,Khadighaty,1
Mayurbhanj,Bangriposi,Sorishapal,Khadipahadi,3
Mayurbhanj,Bangriposi,Sorishapal,Kusumtota,12
Mayurbhanj,Bangriposi,Sorishpal,Barubeda,13
Mayurbhanj,Bangriposi,Sorishpal,Chakidi,12
Mayurbhanj,Bangriposi,Sorishpal,Ghatiduba,20
